company,category,size,title,level,city,url,updated,filename
Vetric Technology,Productivity,xs,Technical Support Specialist,Representative,תל אביב - יפו,https://il.linkedin.com/jobs/view/technical-support-specialist-at-vetric-4044458701?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-06,jobs/support.csv
Check Point Software Technologies,Cybersecurity,l,Customer Success Manager,Representative,תל אביב - יפו,https://il.linkedin.com/jobs/view/customer-success-manager-at-check-point-software-4019523993?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-06,jobs/support.csv
Check Point Software Technologies,Cybersecurity,l,IT Support Service Project Manager,Manager,תל אביב - יפו,https://il.linkedin.com/jobs/view/it-support-service-project-manager-at-check-point-software-4021908943?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-06,jobs/support.csv
Check Point Software Technologies,Cybersecurity,l,Commission Support Specialist,Representative,תל אביב - יפו,https://il.linkedin.com/jobs/view/commission-support-specialist-at-check-point-software-4041641306?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-06,jobs/support.csv
Wix,E-commerce & Retail,l,Senior Customer Success Manager - Channels,Representative,מתחם גלילות,https://il.linkedin.com/jobs/view/senior-customer-success-manager-channels-at-wix-4024807246?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-06,jobs/support.csv
Skybox Security,Cybersecurity,l,Tier 3 Support Engineer,Representative,הרצליה,https://il.linkedin.com/jobs/view/tier-3-support-engineer-at-skybox-security-4024732749?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-04,jobs/support.csv
Armis,Cybersecurity,l,Escalation Support Manager,Manager,תל אביב - יפו,https://il.linkedin.com/jobs/view/escalation-support-manager-at-armis-3987159172?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-02,jobs/support.csv
HAAT Delivery,E-commerce & Retail,m,Information Technology Help Desk Support,Representative,חיפה,https://il.linkedin.com/jobs/view/information-technology-help-desk-support-at-haat-delivery-4039072470?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-02,jobs/support.csv
torq,Cybersecurity,m,Customer Success Engineer,Representative,תל אביב - יפו,https://il.linkedin.com/jobs/view/customer-success-engineer-at-torq-4040009512?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-01,jobs/support.csv
Alma Lasers,Health,l,Help Desk,Representative,קיסריה,https://il.linkedin.com/jobs/view/help-desk-at-alma-lasers-4038739921?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-30,jobs/support.csv
Faye,Fintech,m,Head of Customer Experience,Executive,נתניה,https://il.linkedin.com/jobs/view/head-of-customer-experience-at-faye-4038922877?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-30,jobs/support.csv
Pazu Games,Gaming,m,Customer Support Specialist,Representative,יקנעם עילית,https://il.linkedin.com/jobs/view/customer-support-specialist-at-pazu-games-4037895176?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-29,jobs/support.csv
BeamUP,Sustainable Technology,s,Technical Delivery Support Manager,Manager,תל אביב - יפו,https://il.linkedin.com/jobs/view/technical-delivery-support-manager-at-beamup-4038403543?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-29,jobs/support.csv
Priority Software,Cloud Computing,l,Junior Customer Support Representative,Representative,ראש העין,https://il.linkedin.com/jobs/view/junior-customer-support-representative-at-priority-software-4035248153?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-27,jobs/support.csv
Chargeflow,Fintech,m,Customer Support Team Lead,Manager,מודיעין,https://www.comeet.com/jobs/chargeflow/29.001/customer-support-team-lead/21.94C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-26,jobs/support.csv
Tufin,Cybersecurity,l,Technical Support Engineer,Representative,תל אביב - יפו,https://il.linkedin.com/jobs/view/technical-support-engineer-at-tufin-4034506624?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-26,jobs/support.csv
Priority Software,Cloud Computing,l,Customer Support Specialist,Representative,ראש העין,https://il.linkedin.com/jobs/view/customer-support-specialist-at-priority-software-4033680153?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-26,jobs/support.csv
Stratasys,Robotics & Automation,l,Help Desk Technician,Representative,רחובות,https://il.linkedin.com/jobs/view/help-desk-technician-at-stratasys-4034819501?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-25,jobs/support.csv
DOT Compliance,Health,m,Junior Support Engineer,Representative,נס ציונה,https://il.linkedin.com/jobs/view/junior-support-engineer-at-dot-compliance-4034348179?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-24,jobs/support.csv
DOT Compliance,Health,m,Senior Support Engineer,Representative,נס ציונה,https://il.linkedin.com/jobs/view/senior-support-engineer-at-dot-compliance-4032809148?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-09-24,jobs/support.csv
VAST Data,Cloud Computing,l,Customer Support Engineer - EMEA,Representative,תל אביב - יפו,https://www.comeet.com/jobs/vastdata/43.001/customer-support-engineer---emea/A9.935?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-08-17,jobs/support.csv
Riverside.fm,AI/ML,l,Head of Global Support,Executive,תל אביב - יפו,https://www.comeet.com/jobs/riverside-fm/66.009/head-of-global-support/B2.744?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-07-17,jobs/support.csv
Axonius,Cybersecurity,l,IT Support Engineer II,Representative,תל אביב - יפו,https://www.axonius.com/company/careers/open-jobs?gh_jid=6220279003&utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,,jobs/support.csv
CYE,Cybersecurity,m,Senior Support Engineer,Representative,הרצליה,https://jobs.lever.co/CYE/164d8817-8392-428d-ae6f-42f9ef108b5a?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,,jobs/support.csv
Mixtiles,E-commerce & Retail,m,Head of Customer Service,Executive,תל אביב - יפו,https://www.mixtiles.com/positions/7466964002?gh_jid=7466964002&utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,,jobs/support.csv
SimilarWeb,Productivity,l,Client Success Strategist - Agency,Representative,גבעתיים,http://www.similarweb.com/corp/jobs/?gh_jid=6124881&utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,,jobs/support.csv
SimilarWeb,Productivity,l,"Customer Success Manager, Enterprise",Representative,גבעתיים,http://www.similarweb.com/corp/jobs/?gh_jid=6124872&utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,,jobs/support.csv
SimilarWeb,Productivity,l,"Enterprise Customer Success Manager, Sales Intelligence",Representative,גבעתיים,http://www.similarweb.com/corp/jobs/?gh_jid=6318406&utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,,jobs/support.csv
SimilarWeb,Productivity,l,"SMB Customer Success Manager, Sales Intelligence",Representative,גבעתיים,http://www.similarweb.com/corp/jobs/?gh_jid=6124880&utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,,jobs/support.csv
SimilarWeb,Productivity,l,"SMB Customer Success Manager, Sales Intelligence  (French speaker)",Representative,גבעתיים,http://www.similarweb.com/corp/jobs/?gh_jid=6290127&utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,,jobs/support.csv
ONE ZERO Digital Bank,Fintech,l,QA Engineer (Jarvis),Engineer,תל אביב - יפו,https://www.comeet.com/jobs/onezerobank/36.00A/qa-engineer-jarvis/4C.B4B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-23,jobs/qa.csv
WSC Sports Technologies,Digital Media,l,QA Engineer,Engineer,רמת גן,https://www.comeet.com/jobs/wsc-sports/93.007/qa-engineer/57.946?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-23,jobs/qa.csv
365Scores,Digital Media,l,QA Automation Engineer,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/365scores/B3.006/qa-automation-engineer/CD.940?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-23,jobs/qa.csv
Moon Active,Gaming,l,Automation Engineer (Java),Engineer,תל אביב - יפו,https://www.comeet.com/jobs/moonactive/A2.00C/automation-engineer-java/85.F20?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-23,jobs/qa.csv
Moon Active,Gaming,l,Junior QA Engineer (Operations),Engineer,תל אביב - יפו,https://www.comeet.com/jobs/moonactive/A2.00C/junior-qa-engineer-operations/08.A48?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-23,jobs/qa.csv
Moon Active,Gaming,l,Web QA Engineer,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/moonactive/A2.00C/web-qa-engineer/EB.23D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-23,jobs/qa.csv
Innoviz Technologies,Cybersecurity,l,Release Manager,Manager,ראש העין,https://www.comeet.com/jobs/innoviz/52.004/release-manager/9D.A47?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-23,jobs/qa.csv
Aidoc,Health,l,Director of QA & RA,Executive,תל אביב - יפו,https://www.comeet.com/jobs/Aidoc/B4.007/director-of-qa--ra/0E.749?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-23,jobs/qa.csv
MASSIVit 3D Printing Technologies,Productivity,m,QA Engineer,Engineer,לוד,https://www.comeet.com/jobs/massivit/39.007/qa-engineer/9B.244?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
CEVA,Productivity,l,SW QA Automation and Validation Team Leader,Manager,הרצליה,https://www.comeet.com/jobs/ceva/76.005/sw-qa-automation-and-validation-team-leader/CA.44D?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
Fetcherr,AI/ML,m,QA Engineer (PO),Engineer,נתניה,https://www.comeet.com/jobs/fetcherr/68.006/qa-engineer-po/9E.843-76.406?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
SolarEdge Technologies,Sustainable Technology,l,Automation Engineer,Engineer,הרצליה,https://www.comeet.com/jobs/SolarEdge/71.00A/automation-engineer/DE.842?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
Zero Networks,Cybersecurity,m,Manual QA Engineer,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/zeronetworks/39.00F/manual-qa-engineer/F4.945?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
SolarEdge Technologies,Sustainable Technology,l,Testing engineer,Engineer,הרצליה,https://www.comeet.com/jobs/SolarEdge/71.00A/testing-engineer/86.941?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
Claroty,Cybersecurity,l,QA Automation Engineer,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/Claroty/F2.004/qa-automation-engineer/4B.94E?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
Claroty,Cybersecurity,l,QA Automation Team Leader,Manager,תל אביב - יפו,https://www.comeet.com/jobs/Claroty/F2.004/qa-automation-team-leader/68.847?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
Innoviz Technologies,Cybersecurity,l,Mechanical Automation Engineer,Engineer,ראש העין,https://www.comeet.com/jobs/innoviz/52.004/mechanical-automation-engineer/86.94C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
DealHub,Productivity,l,QA Student,Student,חולון,https://www.comeet.com/jobs/dealhub/86.005/qa-student/A1.52C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
Together Pharma,Health,s,Head of Quality Assurance,Executive,מבקיעים,https://il.linkedin.com/jobs/view/head-of-quality-assurance-at-together-pharma-4055105633?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
SafeBreach,Cybersecurity,m,Automation Developer,Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/automation-developer-at-safebreach-4056090567?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
Palo Alto Networks,Cybersecurity,xl,Automation Tests Analyst (Cortex XDR),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/automation-tests-analyst-cortex-xdr-at-palo-alto-networks-4056396482?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
Check Point Software Technologies,Cybersecurity,l,Junior Automation Engineer,Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/junior-automation-engineer-at-check-point-software-4056906326?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-22,jobs/qa.csv
Lusha,AdTech,l,QA & Automation Manager,Manager,תל אביב - יפו,https://www.comeet.com/jobs/lusha/73.00B/qa--automation-manager/91.B40?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/qa.csv
Guesty,E-commerce & Retail,l,Automation Quality Expert,Engineer,תל אביב - יפו,https://www.comeet.com/jobs/guesty/10.000/automation-quality-expert/73.C4B?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/qa.csv
GK8,Fintech,m,QA Engineer,Engineer,רמת גן,https://www.comeet.com/jobs/gk8bygalaxy/E8.000/qa-engineer/63.346?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/qa.csv
Netafim,Sustainable Technology,l,Quality team leader,Manager,תל אביב - יפו,https://www.comeet.com/jobs/netafim/B7.002/quality-team-leader/38.A42?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/qa.csv
Deep Instinct,Cybersecurity,l,QA Automation Developer (Senior level),Engineer,תל אביב - יפו,https://www.comeet.com/jobs/deepinstinct/72.00A/qa-automation-developer-senior-level/3A.A3C?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/qa.csv
Bringoz Technologies,Robotics & Automation,m,Quality Assurance Engineer,Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/quality-assurance-engineer-at-bringoz-4054410738?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/qa.csv
HoneyBook,Productivity,l,Automation Engineer,Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/automation-engineer-at-honeybook-4020908159?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/qa.csv
Synchrony Medical,Health,xs,RA & QA Manager,Manager,אור יהודה,https://il.linkedin.com/jobs/view/ra-qa-manager-at-synchrony-medical-4053752112?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/qa.csv
Payoneer Global,Fintech,l,"Director, Learning, Development (L&D) & Quality of Service",Executive,פתח תקווה,https://il.linkedin.com/jobs/view/director-learning-development-l-d-quality-of-service-at-payoneer-4038177248?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/qa.csv
Zesty,Cloud Computing,l,Senior QA Automation (Python),Engineer,תל אביב - יפו,https://il.linkedin.com/jobs/view/senior-qa-automation-python-at-zesty-4054426137?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-21,jobs/qa.csv
Global-e,Productivity,l,QA Engineer,Engineer,פתח תקווה,https://www.comeet.com/jobs/global-e/62.002/qa-engineer/45.B4F?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-20,jobs/qa.csv
Waterfall Security Solutions,Cybersecurity,m,QA Student,Student,ראש העין,https://www.comeet.com/jobs/waterfall-security/C7.009/qa-student/27.A47?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-20,jobs/qa.csv
Unilever,E-commerce & Retail,l,Quality Assurance Technologist,Engineer,חיפה,https://il.linkedin.com/jobs/view/quality-assurance-technologist-at-unilever-4053279122?utm_source=techmap&utm_medium=csv&utm_campaign=github&utm_term=apply,2024-10-20,jobs/qa.csv
